16	2	100	11.364	10.87	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.1	4	1	71	0	91.501	91.045	21.121	0.0025271	10.295	72	0	93.374	91.045	21.121	0.0046866	8.45E-06	71.818	0	92.422	91.045	0	0.0085461	7.24E-06
17	2	100	11.364	10.87	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.1	4	2	68	0	87.11	86.781	21.201	0.0032341	10.139	68.87	0	89.314	86.575	24.121	0.005277	10.673	68.696	0	88.404	86.575	0	0.0099721	7.85E-06
18	2	100	11.364	10.87	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.1	4	3	60	0	75.959	75.8	20.572	0.0036259	9.5732	60.923	0	79.009	75.426	23.585	0.0045556	9.2384	60.769	0	78.203	75.426	0	0.0086198	7.85E-06
19	2	100	11.364	10.87	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.1	4	4	74	0	94.663	94.176	23.236	0.0034544	9.4018	74.25	0	96.292	94.176	23.236	0.0046908	9.9137	74.063	0	95.31	94.176	23.236	0.0087043	9.66E-06
20	2	100	11.364	10.87	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.1	4	5	76	0	98.051	97.614	22.003	0.0021625	9.9858	76.645	0	99.398	97.456	24.864	0.0045278	10.392	76.452	0	98.385	97.614	22.003	0.0087212	9.66E-06
21	2	100	11.765	10.526	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.1	5	1	72	0	120.07	119.52	24.832	0.0035709	9.9763	73.636	0	122.36	119.1	31.407	0.0050434	9.6138	72.727	0	121.21	119.46	28.018	0.008697	9.9021
22	2	100	11.765	10.526	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.1	5	2	69	0	114.37	113.98	24.973	0.0022253	9.7998	70.435	0	117.04	113.78	28.212	0.0058735	10.231	69.565	0	115.94	113.78	0	0.010988	8.45E-06
23	2	100	11.765	10.526	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.1	5	3	61	0	99.855	99.613	24.417	0.0033711	11.206	62.308	0	103.54	99.193	27.774	0.0046667	10.278	61.538	0	102.56	99.193	0	0.0088051	7.85E-06
24	2	100	11.765	10.526	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.1	5	4	75	0	124.23	123.64	27.139	0.0033759	11.077	75.938	0	126.19	123.41	30.44	0.0044675	10.527	75	0	124.99	123.64	27.139	0.008752	9.66E-06
25	2	100	11.765	10.526	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.1	5	5	77	0	128.6	128.07	25.741	0.0022567	11.18	78.387	0	130.26	127.98	28.921	0.0044922	11.043	77.419	0	129.03	128.07	25.741	0.01144	1.51E-05
26	2	100	14.286	14.286	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.3	1	1	41	41	320.02	334.95	41.414	0.0038221	15.927	42.75	42.75	341.44	335.9	59.63	0.010527	15.29	42.5	42.5	339.1	335.9	0	0.011249	1.03E-05
27	2	100	14.286	14.286	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.3	1	2	33	50	320.43	335.89	45.736	0.0037696	15.781	34.2	51.3	341.44	336.42	54.846	0.010255	15.503	34	51	339.1	336.42	0	0.0096135	7.24E-06
28	2	100	14.286	14.286	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.3	1	3	0	82	327.43	326.35	52.729	0.0038553	12.043	21.375	64.125	341.44	336.58	54.593	0.010174	16.148	21.25	63.75	339.1	336.58	0	0.0091323	7.85E-06
29	2	100	14.286	14.286	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.3	1	4	50	33	320.43	335.93	45.678	0.0034098	16.131	51.3	34.2	341.44	336.46	54.799	0.010832	16.722	51	34	339.1	336.46	0	0.0093152	7.24E-06
30	2	100	14.286	14.286	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.3	1	5	82	0	327.43	326.35	52.729	0.0031061	11.926	64.125	21.375	341.44	336.51	54.749	0.015629	15.605	63.75	21.25	339.1	336.51	0	0.0092989	8.45E-06
31	2	100	13.158	15.625	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.3	2	1	0	78	407.7	406.43	61.758	0.0023297	10.371	0	78.545	412.72	406.28	67.141	0.0049516	10.247	0	78.182	410.13	406.43	61.758	0.009334	9.66E-06
32	2	100	13.158	15.625	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.3	2	2	0	81	421.33	420.06	65.461	0.0023985	10.249	0	81	425.61	420.06	65.461	0.0046238	8.45E-06	0	80.625	422.94	420.06	65.461	0.009535	9.66E-06
33	2	100	13.158	15.625	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.3	2	3	0	84	435.73	434.34	68.296	0.0024758	10.327	0	83.613	439.34	434.34	68.296	0.0077124	10.091	0	83.226	436.59	434.38	62.931	0.011635	10.271
34	2	100	13.158	15.625	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.3	2	4	0	75	388.92	387.7	62.474	0.0032075	10.48	0	75.13	394.77	387.7	62.474	0.0048255	9.8765	0	74.783	392.3	387.7	62.474	0.0094239	9.66E-06
35	2	100	13.158	15.625	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.3	2	5	0	66	341.2	340.37	57.236	0.0024541	9.9569	0	66.462	349.22	340.37	57.236	0.0063402	9.3247	0	66.154	347.03	340.37	57.236	0.01115	1.33E-05
36	2	100	11.765	18.182	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.3	3	1	0	81	604.48	602.68	90.8	0.0039398	9.9048	0	81	610.68	602.68	90.8	0.0045151	7.85E-06	0	80.909	607.53	602.68	90.8	0.0096032	9.06E-06
37	2	100	11.765	18.182	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.3	3	2	0	83	624.48	622.83	88.803	0.0038553	10.229	0	83.531	629.77	622.43	95.125	0.010795	10.896	0	83.438	626.52	622.83	88.803	0.0096539	9.06E-06
38	2	100	11.765	18.182	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.3	3	3	0	86	645.67	643.96	92.176	0.0034864	11.574	0	86.226	650.08	643.96	92.176	0.0047886	11.42	0	86.129	646.73	643.96	92.176	0.0097318	1.21E-05
39	2	100	11.765	18.182	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.3	3	4	0	77	576.9	575.41	85.462	0.002314	9.6365	0	77.478	584.13	575.41	85.462	0.0046214	10.766	0	77.391	581.12	575.41	85.462	0.0097384	1.03E-05
40	2	100	11.765	18.182	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.3	3	5	0	68	506.8	505.69	79.322	0.0038167	12.125	0	68.538	516.73	505.24	85.685	0.0046854	15.508	0	68.462	514.06	505.69	79.322	0.0159	1.81E-05
41	2	100	15.625	13.158	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.3	4	1	78	0	407.7	406.43	61.758	0.0033965	10.088	78.545	0	412.72	406.28	67.141	0.0046655	10.136	78.182	0	410.13	406.43	61.758	0.0094994	9.66E-06
42	2	100	15.625	13.158	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.3	4	2	75	0	388.92	387.7	62.474	0.0022669	10.884	75.13	0	394.77	387.7	62.474	0.004712	11.221	74.783	0	392.3	387.7	62.474	0.011463	1.33E-05
43	2	100	15.625	13.158	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.3	4	3	66	0	341.2	340.37	57.236	0.0032341	10.347	66.462	0	349.22	340.37	57.236	0.0061132	10.445	66.154	0	347.03	340.37	57.236	0.0093895	9.66E-06
44	2	100	15.625	13.158	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.3	4	4	81	0	421.33	420.06	65.461	0.0023309	12.697	81	0	425.61	420.06	65.461	0.0047693	7.85E-06	80.625	0	422.94	420.06	65.461	0.012773	1.39E-05
45	2	100	15.625	13.158	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.3	4	5	84	0	435.73	434.34	68.296	0.003251	13.884	83.613	0	439.34	434.34	68.296	0.0047512	12.779	83.226	0	436.59	434.38	62.931	0.011889	12.482
46	2	100	18.182	11.765	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.3	5	1	81	0	604.48	602.68	90.8	0.0041439	12.789	81	0	610.68	602.68	90.8	0.0047234	7.85E-06	80.909	0	607.53	602.68	90.8	0.0098525	9.06E-06
47	2	100	18.182	11.765	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.3	5	2	77	0	576.9	575.41	85.462	0.0034098	12.176	77.478	0	584.13	575.41	85.462	0.0067446	11.203	77.391	0	581.12	575.41	85.462	0.013924	1.81E-05
48	2	100	18.182	11.765	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.3	5	3	68	0	506.8	505.69	79.322	0.0043962	11.258	68.538	0	516.73	505.24	85.685	0.0045055	10.926	68.462	0	514.06	505.69	79.322	0.012365	1.21E-05
49	2	100	18.182	11.765	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.3	5	4	83	0	624.48	622.83	88.803	0.0037605	12.591	83.531	0	629.77	622.43	95.125	0.0066293	12.671	83.438	0	626.52	622.83	88.803	0.0096702	9.66E-06
50	2	100	18.182	11.765	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.3	5	5	86	0	645.67	643.96	92.176	0.0022156	13.592	86.226	0	650.08	643.96	92.176	0.0054606	13.5	86.129	0	646.73	643.96	92.176	0.011365	1.27E-05
51	2	100	20	20	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.5	1	1	45	45	793.15	819.64	110.43	0.0038692	16.075	45	45	828.25	819.64	110.43	0.01215	1.15E-05	45	45	824.38	819.64	110.43	0.010866	1.21E-05
52	2	100	20	20	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.5	1	2	36	54	793.7	819.63	110.43	0.0023448	17.967	36	54	828.25	819.63	110.43	0.011208	7.85E-06	36	54	824.38	819.63	110.43	0.0095579	9.06E-06
53	2	100	20	20	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.5	1	3	22	67	796.71	819.63	103.51	0.0038221	16.839	22.5	67.5	828.25	819.09	116.89	0.010705	16.655	22.5	67.5	824.38	819.09	0	0.010864	1.09E-05
54	2	100	20	20	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.5	1	4	54	36	793.7	819.73	110.47	0.0038994	15.12	54	36	828.25	819.73	110.47	0.015769	8.45E-06	54	36	824.38	819.73	110.47	0.0096364	9.06E-06
55	2	100	20	20	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.5	1	5	67	22	796.71	819.67	103.6	0.0038607	14.681	67.5	22.5	828.25	819.17	116.87	0.010504	14.549	67.5	22.5	824.38	819.17	0	0.015078	1.21E-05
56	2	100	16.667	25	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.5	2	1	0	84	1139.6	1137.1	150.38	0.00443	11.336	0	83.455	1147.9	1136.6	142.06	0.0046178	11.4	0	83.636	1143.7	1137.1	150.38	0.010926	1.27E-05
57	2	100	16.667	25	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.5	2	2	0	87	1176.5	1174.1	156	0.0038094	12.16	0	86.063	1183.8	1174.1	147.82	0.0079062	11.912	0	86.25	1179.4	1174.1	0	0.013698	8.45E-06
58	2	100	16.667	25	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.5	2	3	0	89	1216	1213.6	152.37	0.0040304	12.661	0	88.839	1222	1213.6	152.37	0.006089	11.261	0	89.032	1217.4	1213.6	152.37	0.012541	1.15E-05
59	2	100	16.667	25	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.5	2	4	0	80	1088.1	1086.1	143.34	0.0038806	11.708	0	79.826	1098	1086.1	143.34	0.0071202	11.589	0	80	1093.9	1086.1	143.34	0.010051	9.06E-06
60	2	100	16.667	25	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.5	2	5	0	71	957.78	956.1	134.79	0.0023019	11.209	0	70.615	971.33	956.1	134.79	0.0055113	10.999	0	70.769	967.72	956.1	134.79	0.010066	9.66E-06
61	2	100	13.333	40	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.5	3	1	0	88	2338.3	2334.8	288.18	0.0029533	13.905	0	87.545	2349.4	2334.8	288.18	0.0075283	14.334	0	87.273	2343.7	2334.2	277.29	0.012514	13.813
62	2	100	13.333	40	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.5	3	2	0	90	2413	2409.3	285.27	0.0033113	13.345	0	90.281	2422.8	2409.3	285.27	0.0045985	13.348	0	90	2416.9	2409.3	285.27	0.01062	9.06E-06
63	2	100	13.333	40	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.5	3	3	0	93	2492.9	2489.1	291.96	0.0032576	13.993	0	93.194	2501	2489.1	291.96	0.0045991	12.879	0	92.903	2494.9	2489.1	291.96	0.010506	9.06E-06
64	2	100	13.333	40	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.5	3	4	0	84	2234.1	2231.6	277.96	0.0023551	14.083	0	83.739	2247.3	2231.6	277.96	0.0057232	12.202	0	83.478	2241.8	2230.6	266.87	0.010952	10.231
65	2	100	13.333	40	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.5	3	5	0	75	1969.8	1967.3	263.47	0.0021631	9.4337	0	74.077	1988	1966.8	252.6	0.0071383	9.4915	0	73.846	1983.1	1966.8	0	0.010549	7.24E-06
66	2	100	25	16.667	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.5	4	1	84	0	1139.6	1137.1	150.38	0.0021927	10.586	83.455	0	1147.9	1136.6	142.06	0.0046389	10.767	83.636	0	1143.7	1137.1	150.38	0.011347	9.66E-06
67	2	100	25	16.667	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.5	4	2	80	0	1088.1	1086.1	143.34	0.0025966	10.593	79.826	0	1098	1086.1	143.34	0.0072608	10.357	80	0	1093.9	1086.1	143.34	0.010678	1.75E-05
68	2	100	25	16.667	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.5	4	3	71	0	957.78	956.1	134.79	0.004005	8.9083	70.615	0	971.33	956.1	134.79	0.0049848	9.5212	70.769	0	967.72	956.1	134.79	0.010086	9.66E-06
69	2	100	25	16.667	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.5	4	4	87	0	1176.5	1174.1	156	0.0025211	11.243	86.063	0	1183.8	1174.1	147.82	0.0046733	12.846	86.25	0	1179.4	1174.1	0	0.0099763	8.45E-06
70	2	100	25	16.667	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.5	4	5	89	0	1216	1213.6	152.37	0.0034424	12.139	88.839	0	1222	1213.6	152.37	0.004619	11.538	89.032	0	1217.4	1213.6	152.37	0.010106	1.21E-05
71	2	100	40	13.333	10	10	0.1	0.45	0.45	1	1	1	1	1	1	1	0.5	5	1	88	0	2338.3	2334.8	288.18	0.0039181	10.918	87.545	0	2349.4	2334.8	288.18	0.0049359	12.236	87.273	0	2343.7	2334.2	277.29	0.010539	9.5855
72	2	100	40	13.333	10	10	0.1	0.36	0.54	1	1	1	1	1	1	1	0.5	5	2	84	0	2234.1	2231.6	277.96	0.0036645	10.259	83.739	0	2247.3	2231.6	277.96	0.0047916	10.412	83.478	0	2241.8	2230.6	266.87	0.010494	10.667
73	2	100	40	13.333	10	10	0.1	0.225	0.675	1	1	1	1	1	1	1	0.5	5	3	75	0	1969.8	1967.3	263.47	0.003423	10.469	74.077	0	1988	1966.8	252.6	0.0047627	10.865	73.846	0	1983.1	1966.8	0	0.011071	8.45E-06
74	2	100	40	13.333	10	10	0.1	0.54	0.36	1	1	1	1	1	1	1	0.5	5	4	90	0	2413	2409.3	285.27	0.0021172	11.651	90.281	0	2422.8	2409.3	285.27	0.0068551	11.986	90	0	2416.9	2409.3	285.27	0.011728	1.15E-05
75	2	100	40	13.333	10	10	0.1	0.675	0.225	1	1	1	1	1	1	1	0.5	5	5	93	0	2492.9	2489.1	291.96	0.0034182	11.562	93.194	0	2501	2489.1	291.96	0.0048369	12.029	92.903	0	2494.9	2489.1	291.96	0.011352	1.33E-05
76	2	100	8.8889	13.333	8	12	0.1	0.45	0.45	1	1	1	1	1	1	2	0.1	1	1	0	70	88.418	87.953	21.668	0.0033971	10.839	0	71.182	90.346	87.839	24.78	0.0055777	10.385	0	70.909	89.369	87.839	0	0.0090406	7.85E-06
77	2	100	8.8889	13.333	8	12	0.1	0.36	0.54	1	1	1	1	1	1	2	0.1	1	2	0	73	91.503	91.037	24.029	0.0034279	10.372	0	73.406	93.169	91.037	24.029	0.0045562	10.455	0	73.125	92.162	91.037	24.029	0.0085678	1.09E-05
78	2	100	8.8889	13.333	8	12	0.1	0.225	0.675	1	1	1	1	1	1	2	0.1	1	3	0	75	94.789	94.36	22.711	0.0032015	9.7434	0	75.774	96.175	94.21	25.816	0.0045308	9.0994	0	75.484	95.135	94.36	22.711	0.0083988	9.66E-06
79	2	100	8.8889	13.333	8	12	0.1	0.54	0.36	1	1	1	1	1	1	2	0.1	1	4	0	67	84.158	83.823	21.706	0.0031743	9.7872	0	68.087	86.418	83.639	24.875	0.0046582	9.3592	0	67.826	85.483	83.639	0	0.012678	1.03E-05
80	2	100	8.8889	13.333	8	12	0.1	0.675	0.225	1	1	1	1	1	1	2	0.1	1	5	0	59	73.339	73.206	20.884	0.0033759	9.3081	0	60.231	76.447	72.894	24.137	0.0046299	9.8418	0	60	75.62	72.894	0	0.0089699	7.85E-06
81	2	100	8.6957	13.636	8	12	0.1	0.45	0.45	1	1	1	1	1	1	2	0.1	2	1	0	71	109.74	109.2	25.343	0.0032365	9.2442	0	72	111.99	109.2	25.343	0.0046051	7.85E-06	0	71.818	110.85	109.2	0	0.0086222	6.64E-06
82	2	100	8.6957	13.636	8	12	0.1	0.36	0.54	1	1	1	1	1	1	2	0.1	2	2	0	74	113.54	112.95	27.882	0.0019995	9.3476	0	74.25	115.49	112.95	27.882	0.0045061	9.138	0	74.063	114.31	112.95	27.882	0.0098876	1.15E-05
83	2	100	8.6957	13.636	8	12	0.1	0.225	0.675	1	1	1	1	1	1	2	0.1	2	3	0	76	117.6	117.08	26.402	0.0028284	10.866	0	76.645	119.22	116.89	29.835	0.0044813	10.828	0	76.452	118	117.08	26.402	0.010023	1.81E-05
84	2	100	8.6957	13.636	8	12	0.1	0.54	0.36	1	1	1	1	1	1	2	0.1	2	4	0	68	104.48	104.08	25.44	0.0030282	10.099	0	68.87	107.12	103.84	28.944	0.0053145	10.951	0	68.696	106.03	103.84	0	0.010671	7.85E-06
85	2	100	8.6957	13.636	8	12	0.1	0.675	0.225	1	1	1	1	1	1	2	0.1	2	5	0	60	91.104	90.912	24.685	0.0031477	9.762	0	60.923	94.762	90.464	28.3	0.0044856	9.4364	0	60.769	93.795	90.464	0	0.010945	1.03E-05
86	2	100	8.4211	14.118	8	12	0.1	0.45	0.45	1	1	1	1	1	1	2	0.1	3	1	0	72	144.08	143.43	29.798	0.0028121	10.452	0	73.636	146.84	142.91	37.688	0.0044813	12.631	0	72.727	145.45	143.35	33.621	0.011133	11.372
87	2	100	8.4211	14.118	8	12	0.1	0.36	0.54	1	1	1	1	1	1	2	0.1	3	2	0	75	149.07	148.37	32.567	0.003001	10.894	0	75.938	151.42	148.1	36.529	0.0046981	10.867	0	75	149.99	148.37	32.567	0.010369	1.27E-05
88	2	100	8.4211	14.118	8	12	0.1	0.225	0.675	1	1	1	1	1	1	2	0.1	3	3	0	77	154.32	153.68	30.89	0.0030077	10.968	0	78.387	156.31	153.58	34.705	0.0044403	10.888	0	77.419	154.83	153.68	30.89	0.0087206	9.66E-06
89	2	100	8.4211	14.118	8	12	0.1	0.54	0.36	1	1	1	1	1	1	2	0.1	3	4	0	69	137.24	136.77	29.967	0.0032437	10.192	0	70.435	140.45	136.53	33.854	0.0078911	10.498	0	69.565	139.12	136.53	0	0.0088419	7.85E-06
90	2	100	8.4211	14.118	8	12	0.1	0.675	0.225	1	1	1	1	1	1	2	0.1	3	5	0	61	119.83	119.54	29.3	0.0018655	10.137	0	62.308	124.25	119.03	33.329	0.0055004	9.8403	0	61.538	123.07	119.03	0	0.010038	9.66E-06
91	2	100	9.0909	13.043	8	12	0.1	0.45	0.45	1	1	1	1	1	1	2	0.1	4	1	71	0	73.179	72.815	16.896	0.0032166	9.8756	42.177	36.45	79.936	78.056	19.231	0.010801	15.196	42.364	36	79.096	78.056	0	0.009471	7.85E-06
92	2	100	9.0909	13.043	8	12	0.1	0.36	0.54	1	1	1	1	1	1	2	0.1	4	2	29	44	71.319	75.903	10.653	0.0029395	15.043	34.216	44.28	79.432	77.499	19.77	0.009858	15.085	34.417	43.8	78.587	77.499	0	0.0084024	7.85E-06
93	2	100	9.0909	13.043	8	12	0.1	0.225	0.675	1	1	1	1	1	1	2	0.1	4	3	0	74	73.23	72.887	19.433	0.0019705	9.5179	22.137	56.025	78.603	76.653	20.523	0.0099328	13.423	22.346	55.5	77.749	76.653	0	0.0095688	9.66E-06
94	2	100	9.0909	13.043	8	12	0.1	0.54	0.36	1	1	1	1	1	1	2	0.1	4	4	74	0	75.708	75.318	18.588	0.0031598	9.2501	49.646	29.16	80.412	78.344	21.248	0.0088395	13.571	49.763	28.8	79.574	78.344	0	0.0083922	8.45E-06
95	2	100	9.0909	13.043	8	12	0.1	0.675	0.225	1	1	1	1	1	1	2	0.1	4	5	76	0	78.418	78.068	17.602	0.0031538	10.128	60.968	18	81.09	79.052	20.657	0.010579	14.995	60.992	17.75	80.254	79.052	0	0.0086107	7.85E-06
96	2	100	9.4118	12.632	8	12	0.1	0.45	0.45	1	1	1	1	1	1	2	0.1	5	1	72	0	96.042	95.603	19.865	0.0019947	9.156	73.636	0	97.876	95.262	25.125	0.0045471	9.2072	72.727	0	96.95	95.554	22.414	0.0087176	8.9054
97	2	100	9.4118	12.632	8	12	0.1	0.36	0.54	1	1	1	1	1	1	2	0.1	5	2	69	0	91.482	91.169	19.978	0.0019657	8.8368	70.435	0	93.621	91.007	22.569	0.0048037	9.0037	69.565	0	92.735	91.007	0	0.0088999	7.24E-06
98	2	100	9.4118	12.632	8	12	0.1	0.225	0.675	1	1	1	1	1	1	2	0.1	5	3	61	0	79.872	79.678	19.533	0.0018938	8.6262	62.308	0	82.818	79.342	22.219	0.0047095	8.5556	61.538	0	82.035	79.342	0	0.0090955	8.45E-06
99	2	100	9.4118	12.632	8	12	0.1	0.54	0.36	1	1	1	1	1	1	2	0.1	5	4	75	0	99.368	98.901	21.711	0.0030928	9.4255	75.938	0	100.93	98.715	24.352	0.0073828	9.3067	75	0	99.98	98.901	21.711	0.0098894	1.21E-05
100	2	100	9.4118	12.632	8	12	0.1	0.675	0.225	1	1	1	1	1	1	2	0.1	5	5	77	0	102.87	102.44	20.593	0.0029932	9.1643	78.387	0	104.19	102.37	23.136	0.0044964	9.207	77.419	0	103.2	102.44	20.593	0.0088178	9.66E-06
101	2	100	11.429	17.143	8	12	0.1	0.45	0.45	1	1	1	1	1	1	2	0.3	1	1	0	77	367.46	366.18	61.964	0.0034224	9.3167	0	77.727	372.47	365.69	67.758	0.0047929	9.3054	0	77.273	369.91	366.18	61.964	0.0092259	9.66E-06
102	2	100	11.429	17.143	8	12	0.1	0.36	0.54	1	1	1	1	1	1	2	0.3	1	2	0	79	379.71	378.54	60.264	0.002087	9.5472	0	80.156	384.11	378.39	65.974	0.0046552	9.7352	0	79.688	381.47	378.39	0	0.01247	9.06E-06
