11	5	100	10.526	10.811	11.111	11.429	11.765	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.1	3	1	0	0	0	32	33	94.1	100.25	15.558	0.021935	10.418	0	0	0	33.652	36.224	105.55	100.3	29.486	0.11079	10.341	0	0	0	33.478	35.621	104.53	100.96	26.509	0.0060969	10.389
12	5	100	10.526	10.811	11.111	11.429	11.765	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.1	3	2	0	0	0	0	60	98.471	98.276	23.509	0.022593	6.7498	0	0	0	32.743	39.138	109.18	104.51	29.7	0.10691	10.379	0	0	0	32.529	38.524	108.12	104.51	0	0.0060097	6.34E-06
13	5	100	10.526	10.811	11.111	11.429	11.765	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.1	3	3	0	0	0	0	64	105.87	105.69	23.546	0.02333	6.8114	0	0	0	31.765	42.496	113.4	109.54	28.491	0.1074	10.552	0	0	0	31.513	41.869	112.31	109.54	0	0.0062451	6.94E-06
14	5	100	10.526	10.811	11.111	11.429	11.765	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.1	3	4	0	0	0	33	29	89.401	94.952	14.419	0.023524	10.359	0	0	0	34.714	32.628	100.96	94.51	31.367	0.11168	10.475	0	0	0	34.138	32.312	99.987	95.915	25.034	0.0061682	10.202
15	5	100	10.526	10.811	11.111	11.429	11.765	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.1	3	5	0	0	0	34	22	79.638	84.279	13.236	0.022279	10.161	0	0	27.446	24.738	17.913	92.015	86.241	27.219	0.11808	13.497	0	0	26.931	24.813	17.595	91.112	86.241	0	0.0061972	6.94E-06
16	5	100	11.364	11.236	11.111	10.989	10.87	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.1	4	1	32	32	0	0	0	75.225	80.444	13.009	0.022133	10.525	25.552	24.909	23.344	0	0	87.038	82.939	25.267	0.18388	13.425	25.858	24.429	23.125	0	0	86.128	83.392	22.486	0.0061564	13.489
17	5	100	11.364	11.236	11.111	10.989	10.87	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.1	4	2	29	32	0	0	0	71.723	76.599	12.18	0.022832	10.293	22.296	24.419	25.802	0	0	84.86	80.687	23.186	0.18885	13.418	22.316	24.368	25.597	0	0	83.971	80.687	0	0.0062328	8.75E-06
18	5	100	11.364	11.236	11.111	10.989	10.87	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.1	4	3	13	20	28	0	0	66.189	72.616	6.9283	0.022175	13.516	11.946	17.209	21.838	23.733	0	81.168	76.737	23.991	0.19588	16.457	11.98	17.18	21.676	23.63	0	80.313	76.737	0	0.0062379	7.85E-06
19	5	100	11.364	11.236	11.111	10.989	10.87	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.1	4	4	34	31	0	0	0	78.001	82.627	11.257	0.023058	10.433	28.306	25.321	21.268	0	0	88.879	85.49	22.087	0.16354	13.728	28.632	24.853	21.037	0	0	87.957	85.147	24.99	0.0060212	13.534
20	5	100	11.364	11.236	11.111	10.989	10.87	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.1	4	5	38	30	0	0	0	81.225	86.476	12.66	0.022372	10.451	32.159	25.583	18.348	0	0	91.171	88.038	23.858	0.15769	13.691	32.248	25.522	18.065	0	0	90.229	88.038	0	0.0059505	6.64E-06
21	5	100	11.765	11.429	11.111	10.811	10.526	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.1	5	1	33	32	0	0	0	94.1	100.26	15.516	0.022087	10.381	36.224	33.652	0	0	0	105.55	100.34	29.434	0.1107	10.274	35.621	33.478	0	0	0	104.53	101.01	26.435	0.006087	10.356
22	5	100	11.765	11.429	11.111	10.811	10.526	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.1	5	2	29	33	0	0	0	89.401	94.934	14.538	0.021938	10.24	32.628	34.714	0	0	0	100.96	94.552	31.345	0.11033	10.143	32.312	34.138	0	0	0	99.987	95.992	24.952	0.006058	10.242
23	5	100	11.765	11.429	11.111	10.811	10.526	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.1	5	3	22	34	0	0	0	79.638	84.362	13.122	0.022109	10.136	17.913	24.738	27.446	0	0	92.015	86.334	26.885	0.11484	13.473	17.595	24.813	26.931	0	0	91.112	86.334	0	0.0061821	7.24E-06
24	5	100	11.765	11.429	11.111	10.811	10.526	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.1	5	4	60	0	0	0	0	98.471	98.276	23.509	0.022804	6.7781	39.138	32.743	0	0	0	109.18	104.48	29.621	0.10476	10.415	38.524	32.529	0	0	0	108.12	104.48	0	0.0060148	6.64E-06
25	5	100	11.765	11.429	11.111	10.811	10.526	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.1	5	5	64	0	0	0	0	105.87	105.69	23.546	0.023088	6.8347	42.496	31.765	0	0	0	113.4	109.56	28.382	0.10994	10.496	41.869	31.513	0	0	0	112.31	109.56	0	0.0062385	6.64E-06
26	5	100	14.286	14.286	14.286	14.286	14.286	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.3	1	1	0	19	19	19	19	285.11	316.5	28.719	0.027838	16.535	17.1	17.1	17.1	17.1	17.1	341.44	331.89	56.9	0.19888	18.795	17	17	17	17	17	339.1	331.89	0	0.0064649	8.15E-06
27	5	100	14.286	14.286	14.286	14.286	14.286	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.3	1	2	0	0	23	26	28	288.81	314.2	38.91	0.027948	13.376	13.68	15.39	17.1	18.81	20.52	341.44	330.87	61.395	0.20308	18.711	13.6	15.3	17	18.7	20.4	339.1	331.66	56.878	0.0066028	18.86
28	5	100	14.286	14.286	14.286	14.286	14.286	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.3	1	3	0	0	21	26	32	294.71	321.2	41.285	0.027492	13.428	8.55	12.825	17.1	21.375	25.65	341.44	330.81	61.156	0.19876	18.616	8.5	12.75	17	21.25	25.5	339.1	331.88	56.703	0.0072467	18.878
29	5	100	14.286	14.286	14.286	14.286	14.286	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.3	1	4	28	26	23	0	0	288.81	314.05	38.993	0.028632	13.378	20.52	18.81	17.1	15.39	13.68	341.44	330.97	61.385	0.19974	18.593	20.4	18.7	17	15.3	13.6	339.1	331.81	56.804	0.0066204	18.823
30	5	100	14.286	14.286	14.286	14.286	14.286	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.3	1	5	32	26	21	0	0	294.71	321.08	41.418	0.027564	13.374	25.65	21.375	17.1	12.825	8.55	341.44	330.91	61.098	0.19904	18.661	25.5	21.25	17	12.75	8.5	339.1	331.97	56.648	0.0063852	18.928
31	5	100	13.158	13.699	14.286	14.925	15.625	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.3	2	1	0	0	0	36	37	343.32	358.28	52.405	0.027945	10.072	0	0	23.906	27.428	28.714	372.87	363.12	60.816	0.16689	13.06	0	0	23.75	27.228	28.657	370.47	363.12	0	0.0065138	8.75E-06
32	5	100	13.158	13.699	14.286	14.925	15.625	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.3	2	2	0	0	0	36	40	355.44	371.25	57.329	0.027562	10.071	0	0	20.231	28.032	32.631	381.71	373.13	61.535	0.15376	13.279	0	0	19.885	28.293	32.385	379.26	373.15	56.397	0.0066904	13.319
33	5	100	13.158	13.699	14.286	14.925	15.625	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.3	2	3	0	0	0	35	43	369.79	386	55.376	0.027091	10.205	0	0	0	35.168	44.391	395.09	386.44	60.459	0.14654	10.158	0	0	0	34.874	44.281	392.57	386.44	0	0.0065992	6.94E-06
34	5	100	13.158	13.699	14.286	14.925	15.625	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.3	2	4	0	0	0	37	33	327.98	341.89	50.167	0.027479	10.003	0	0	27.031	26.722	24.933	362.51	351.15	61.804	0.17566	12.889	0	0	26.962	26.483	24.852	360.15	351.73	57.106	0.0066421	12.986
35	5	100	13.158	13.699	14.286	14.925	15.625	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.3	2	5	0	0	32	24	16	303.77	327.52	40.382	0.028756	13.156	0	0	32.436	25.988	17.799	342.92	330.06	58.613	0.17943	12.789	0	0	32.079	25.906	17.797	340.66	330.06	0	0.0065817	9.06E-06
36	5	100	11.765	12.903	14.286	16	18.182	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.3	3	1	0	0	0	37	38	472.64	490.45	69.94	0.027171	9.944	0	0	0	35.609	40.752	504.56	491.57	83.276	0.1026	9.8819	0	0	0	35.217	40.932	501.86	492.55	78.411	0.0067281	9.9857
37	5	100	11.765	12.903	14.286	16	18.182	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.3	3	2	0	0	0	0	67	500	498.8	77.795	0.026864	6.8305	0	0	0	33.899	44.5	523.28	512.66	78.827	0.10364	10.137	0	0	0	33.813	44.482	520.51	512.66	0	0.0071009	6.94E-06
38	5	100	11.765	12.903	14.286	16	18.182	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.3	3	3	0	0	0	0	72	535.79	534.54	83.386	0.028044	7.0026	0	0	0	29.496	50.719	545.49	537.36	82.252	0.10506	10.621	0	0	0	28.992	51.006	542.67	537.36	0	0.006896	8.45E-06
39	5	100	11.765	12.903	14.286	16	18.182	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.3	3	4	0	0	0	38	35	448.96	466.23	73.006	0.027215	9.7831	0	0	0	36.709	36.762	481.05	466.8	80.111	0.10294	9.7312	0	0	0	36.798	36.644	478.45	466.8	0	0.0068531	1.60E-05
40	5	100	11.765	12.903	14.286	16	18.182	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.3	3	5	0	0	0	39	27	399.47	414.1	64.265	0.02829	9.6625	0	0	0	39.046	28.399	431.44	414.46	70.172	0.11604	9.5842	0	0	0	39.231	28.259	429.05	414.46	0	0.0066201	6.64E-06
41	5	100	15.625	14.925	14.286	13.699	13.158	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.3	4	1	37	36	0	0	0	343.32	358.35	52.328	0.027917	10.17	28.714	27.428	23.906	0	0	372.87	362.81	60.903	0.17546	13.23	28.657	27.228	23.75	0	0	370.47	362.81	0	0.0066708	8.45E-06
42	5	100	15.625	14.925	14.286	13.699	13.158	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.3	4	2	33	37	0	0	0	327.98	341.86	50.147	0.028054	10.285	24.933	26.722	27.031	0	0	362.51	351.08	61.655	0.1825	13.436	24.852	26.483	26.962	0	0	360.15	351.66	56.93	0.0064622	13.51
43	5	100	15.625	14.925	14.286	13.699	13.158	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.3	4	3	16	24	32	0	0	303.77	327.49	40.274	0.02804	13.603	17.799	25.988	32.436	0	0	342.92	329.8	58.513	0.18468	12.856	17.797	25.906	32.079	0	0	340.66	329.8	0	0.0065319	6.64E-06
44	5	100	15.625	14.925	14.286	13.699	13.158	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.3	4	4	40	36	0	0	0	355.44	371.23	57.299	0.027738	10.149	32.631	28.032	20.231	0	0	381.71	372.86	61.757	0.1556	13.492	32.385	28.293	19.885	0	0	379.26	372.88	56.555	0.0067719	13.439
45	5	100	15.625	14.925	14.286	13.699	13.158	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.3	4	5	43	35	0	0	0	369.79	386.1	55.249	0.026997	10.254	44.391	35.168	0	0	0	395.09	386.54	60.361	0.14631	10.45	44.281	34.874	0	0	0	392.57	386.54	0	0.00663	7.55E-06
46	5	100	18.182	16	14.286	12.903	11.765	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.3	5	1	38	37	0	0	0	472.64	490.41	69.794	0.027197	9.8894	40.752	35.609	0	0	0	504.56	491.56	83.044	0.10262	9.8336	40.932	35.217	0	0	0	501.86	492.64	78.074	0.006809	9.9796
47	5	100	18.182	16	14.286	12.903	11.765	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.3	5	2	35	38	0	0	0	448.96	466.36	72.886	0.02759	9.8208	36.762	36.709	0	0	0	481.05	466.77	80.035	0.10314	9.7129	36.644	36.798	0	0	0	478.45	466.77	0	0.0067275	7.85E-06
48	5	100	18.182	16	14.286	12.903	11.765	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.3	5	3	27	39	0	0	0	399.47	414.1	64.133	0.027497	9.623	28.399	39.046	0	0	0	431.44	414.48	70.044	0.11442	9.5438	28.259	39.231	0	0	0	429.05	414.48	0	0.0068096	6.94E-06
49	5	100	18.182	16	14.286	12.903	11.765	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.3	5	4	67	0	0	0	0	500	498.8	77.795	0.027763	6.8171	44.5	33.899	0	0	0	523.28	512.66	78.531	0.10216	10.08	44.482	33.813	0	0	0	520.51	512.66	0	0.0067997	6.64E-06
50	5	100	18.182	16	14.286	12.903	11.765	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.3	5	5	72	0	0	0	0	535.79	534.54	83.386	0.026547	6.9639	50.719	29.496	0	0	0	545.49	537.16	81.819	0.10485	10.613	51.006	28.992	0	0	0	542.67	537.16	0	0.0067221	6.94E-06
51	5	100	20	20	20	20	20	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.5	1	1	18	18	18	18	18	731.52	811	111.38	0.027988	17.595	18	18	18	18	18	828.25	811	111.38	0.20234	6.04E-06	18	18	18	18	18	824.38	811	111.38	0.0069476	6.94E-06
52	5	100	20	20	20	20	20	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.5	1	2	0	19	21	23	25	734.01	795.96	108.1	0.028156	15.032	14.4	16.2	18	19.8	21.6	828.25	811.14	111.34	0.2011	17.633	14.4	16.2	18	19.8	21.6	824.38	811.14	0	0.0069977	7.24E-06
53	5	100	20	20	20	20	20	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.5	1	3	0	0	23	29	35	742.78	786.9	108.56	0.02827	12.391	9	13.5	18	22.5	27	828.25	810.08	117.19	0.20397	17.363	9	13.5	18	22.5	27	824.38	810.08	0	0.0071097	6.64E-06
54	5	100	20	20	20	20	20	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.5	1	4	25	23	21	19	0	734.01	795.9	108.09	0.028499	15.062	21.6	19.8	18	16.2	14.4	828.25	811.03	111.38	0.20267	17.617	21.6	19.8	18	16.2	14.4	824.38	811.03	0	0.0076174	8.75E-06
55	5	100	20	20	20	20	20	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.5	1	5	35	29	23	0	0	742.78	786.78	108.69	0.028413	12.46	27	22.5	18	13.5	9	828.25	809.96	117.16	0.20288	17.403	27	22.5	18	13.5	9	824.38	809.96	0	0.0076865	6.64E-06
56	5	100	16.667	18.182	20	22.222	25	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.5	2	1	0	0	0	40	41	949.27	972.98	142	0.028162	9.3955	0	0	0	38.348	40.919	993.51	974.6	128.63	0.1467	9.5903	0	0	0	38.261	41.118	989.65	974.6	0	0.0070306	8.15E-06
57	5	100	16.667	18.182	20	22.222	25	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.5	2	2	0	0	0	39	44	983.45	1009.1	142.96	0.028408	9.5201	0	0	0	37.366	44.18	1027.4	1010.1	129.4	0.1301	9.76	0	0	0	37.237	44.42	1023.4	1010.1	0	0.0069255	6.64E-06
58	5	100	16.667	18.182	20	22.222	25	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.5	2	3	0	0	0	38	47	1023.3	1050.6	140.8	0.028347	9.6602	0	0	0	35.924	48.217	1066.7	1052.3	135.16	0.12068	9.8397	0	0	0	35.714	48.533	1062.6	1052.5	143.22	0.0069186	9.8037
59	5	100	16.667	18.182	20	22.222	25	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.5	2	4	0	0	0	41	37	906.13	928.03	137.44	0.02816	9.3135	0	0	0	39.502	36.884	950.7	929.34	130.8	0.1481	9.4214	0	0	0	39.458	37.041	946.98	929.77	124.14	0.0069747	9.518
60	5	100	16.667	18.182	20	22.222	25	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.5	2	5	0	0	35	27	19	816.25	859.6	121.38	0.028468	11.986	0	0	32.792	27.917	19.559	883.59	861.58	123.71	0.1661	12.032	0	0	32.475	28.049	19.752	879.99	862.11	117.92	0.0070019	12.242
61	5	100	13.333	16	20	26.667	40	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.5	3	1	0	0	0	0	70	1825.3	1822.8	254.02	0.028383	6.7223	0	0	0	0	68.786	1846	1822.6	243.25	0.074424	6.7334	0	0	0	0	68.571	1841.5	1822.6	0	0.0072564	8.15E-06
62	5	100	13.333	16	20	26.667	40	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.5	3	2	0	0	0	0	74	1944.2	1941.5	260.71	0.028373	6.8757	0	0	0	0	73.139	1962.8	1940.9	249.72	0.075215	6.8823	0	0	0	0	72.911	1958	1940.9	0	0.0072268	6.64E-06
63	5	100	13.333	16	20	26.667	40	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.5	3	3	0	0	0	0	79	2079.2	2076.9	272.11	0.027626	7.0599	0	0	0	0	78.081	2095.4	2076.4	261.19	0.076225	7.0324	0	0	0	0	77.838	2090.3	2076.4	0	0.0071788	6.34E-06
64	5	100	13.333	16	20	26.667	40	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.5	3	4	0	0	0	0	64	1671.6	1668.9	238.42	0.028014	6.5406	0	0	0	0	63.148	1694.7	1667.8	227.16	0.076263	6.5364	0	0	0	0	62.951	1690.5	1667.8	0	0.0072751	7.24E-06
65	5	100	13.333	16	20	26.667	40	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.5	3	5	0	0	0	43	31	1389.3	1415.8	205.27	0.028753	8.7502	0	0	0	39.462	31.992	1450.9	1422	190.59	0.095826	9.257	0	0	0	39.231	31.943	1447	1422	0	0.0073035	6.64E-06
66	5	100	25	22.222	20	18.182	16.667	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.5	4	1	41	40	0	0	0	949.27	972.94	141.83	0.028755	9.3569	40.919	38.348	0	0	0	993.51	974.71	128.44	0.14541	9.5841	41.118	38.261	0	0	0	989.65	974.71	0	0.006947	6.64E-06
67	5	100	25	22.222	20	18.182	16.667	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.5	4	2	37	41	0	0	0	906.13	928.26	137.32	0.028327	9.2617	36.884	39.502	0	0	0	950.7	929.57	130.75	0.14644	9.3802	37.041	39.458	0	0	0	946.98	929.77	124.05	0.0069258	9.5088
68	5	100	25	22.222	20	18.182	16.667	10	10	10	10	10	0.1	0.09	0.135	0.18	0.225	0.27	1	1	1	2	2	2	2	1	1	1	0.5	4	3	19	27	35	0	0	816.25	859.39	121.27	0.02825	11.955	19.559	27.917	32.792	0	0	883.59	861.32	123.65	0.16328	12.012	19.752	28.049	32.475	0	0	879.99	861.7	117.81	0.0069772	12.177
69	5	100	25	22.222	20	18.182	16.667	10	10	10	10	10	0.1	0.216	0.198	0.18	0.162	0.144	1	1	1	2	2	2	2	1	1	1	0.5	4	4	44	39	0	0	0	983.45	1008.7	142.78	0.028357	9.4891	44.18	37.366	0	0	0	1027.4	1009.9	129.12	0.13034	9.7375	44.42	37.237	0	0	0	1023.4	1009.9	0	0.0071456	6.94E-06
70	5	100	25	22.222	20	18.182	16.667	10	10	10	10	10	0.1	0.27	0.225	0.18	0.135	0.09	1	1	1	2	2	2	2	1	1	1	0.5	4	5	47	38	0	0	0	1023.3	1050.4	140.63	0.028749	9.6479	48.217	35.924	0	0	0	1066.7	1052	134.88	0.12118	9.8276	48.533	35.714	0	0	0	1062.6	1052.3	142.98	0.0069922	9.7778
71	5	100	40	26.667	20	16	13.333	10	10	10	10	10	0.1	0.18	0.18	0.18	0.18	0.18	1	1	1	2	2	2	2	1	1	1	0.5	5	1	70	0	0	0	0	1825.3	1822.8	254.02	0.029961	6.7741	68.786	0	0	0	0	1846	1822.6	243.25	0.075819	6.7445	68.571	0	0	0	0	1841.5	1822.6	0	0.0072775	6.34E-06
72	5	100	40	26.667	20	16	13.333	10	10	10	10	10	0.1	0.144	0.162	0.18	0.198	0.216	1	1	1	2	2	2	2	1	1	1	0.5	5	2	64	0	0	0	0	1671.6	1668.9	238.42	0.028052	6.5398	63.148	0	0	0	0	1694.7	1667.8	227.16	0.075649	6.548	62.951	0	0	0	0	1690.5	1667.8	0	0.0072123	7.55E-06
